adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,16885,tt0120706,en,The General,"In a twenty-year career marked by obsessive secrecy, brutality and meticulous planning, Cahill netted over £40 million. He was untouchable - until a bullet from an IRA hitman ended it all.",2.21138,/hAPqcsMhvn0gfQRAbm2UrmDzloj.jpg,"[{'name': 'Merlin Films', 'id': 3201}, {'name': 'J & M', 'id': 3230}, {'name': 'Irish Film Board', 'id': 5267}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",01/05/1998,1214198,124,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The extraordinary true story of the rise and fall of the gangster, Martin Cahill.",The General,FALSE,6.5,24
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,76857,tt0120861,en,The Theory of Flight,"A dreamer who aspires to human flight is assigned public service after one of his attempts off a public building. This leads him to meeting a young woman, who is dying of motor neuron disease. The strong-willed woman admits her wish to be de-flowered before her death. The man, struggling to maintain his relationship with his girl friend, declines but offers to help pay for a gigolo to do the deed. The following events play off the inherent comedy and drama of the circumstances.",0.836911,/ajFRGmaUtT1dItVsE0gZJvEZPEz.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Distant Horizons', 'id': 1066}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",22/01/1999,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Theory of Flight,FALSE,6,7
FALSE,,52000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,8741,tt0120863,en,The Thin Red Line,"Based on the graphic novel by James Jones, The Thin Red Line tells the story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived. A powerful frontline cast - including Sean Penn, Nick Nolte, Woody Harrelson and George Clooney - explodes into action in this hauntingly realistic view of military and moral chaos in the Pacific during World War II.",9.783966,/jGDK6eM6vb8VEUmR0ZoaghcCG8f.jpg,"[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Geisler-Roberdeau', 'id': 23660}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",25/12/1998,98126565,170,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P??????'}]",Released,Every man fights his own war.,The Thin Red Line,FALSE,7.2,793
FALSE,,15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",,9276,tt0133751,en,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination.",13.462253,/6L1SgKyzDy5x2oEskUyfMcdVed2.jpg,"[{'name': 'Dimension Films', 'id': 7405}, {'name': 'Los Hooligans Productions', 'id': 11705}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",25/12/1998,40283321,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Take me to your teacher.,The Faculty,FALSE,6.2,500
FALSE,,90000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,9822,tt0120751,en,Mighty Joe Young,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",6.939576,/7ZqKvQwc3xUMBbadqzroMOnWwKc.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'RKO Pictures', 'id': 4361}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",25/12/1998,0,114,"[{'iso_639_1': 'sw', 'name': 'Kiswahili'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Survival is an instinct.,Mighty Joe Young,FALSE,5.9,208
FALSE,,94,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,39314,tt0041650,en,Mighty Joe Young,"After being taken from his home in Africa, Gorilla ""Joe"" is an instant hit in a Hollywood nightclub. This fun and wonderfully entertaining slant on ""King Kong"" is much better than Kong's 1934 sequel, ""Son of Kong"". This all ages adventure has superb special effects from Willis O'Brien and his protege, Ray Harryhausen.",2.812461,/hOqS7kauoEYQ09XkiMu8QOgNoBU.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}, {'name': 'Argosy Pictures', 'id': 1281}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",27/07/1949,0,94,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,Merian Cooper's amazing adventure in the unusual!,Mighty Joe Young,FALSE,6.7,25
FALSE,,50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,10312,tt0129290,en,Patch Adams,"Meet Patch Adams, a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humor is the best medicine, and he's willing to do just anything to make his patients laugh - even if it means risking his own career.",12.52181,/2T0Mj8gkTXgciedz8W5nsnjCHig.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Bungalow 78 Productions', 'id': 369}, {'name': 'Blue Wolf', 'id': 10230}, {'name': 'Farrell/Minoff', 'id': 10231}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",25/12/1998,202292902,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Laughter is contagious,Patch Adams,FALSE,7,863
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9441,tt0120686,en,Stepmom,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",7.17892,/57TqKdh9rnXgxqiuF2U97HNaOh2.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': '1492 Pictures', 'id': 436}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",25/12/1998,0,124,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Be there for the joy. Be there for the tears. Be there for each other.,Stepmom,FALSE,6.9,286
FALSE,,70000000,"[{'id': 18, 'name': 'Drama'}]",,9422,tt0120633,pt,A Civil Action,"Jan Schlickmann is a cynical lawyer who goes out to ""get rid of"" a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything - including his career and his clients' goals, in order to continue the case against all odds.",9.353499,/81TGgmcObcfL6jcjPsU1n4n9THI.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",05/03/1998,56702901,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Justice has its price.,A Civil Action,FALSE,6.1,113
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,125582,tt0142231,en,Down in the Delta,"Rosa Lynn sends her druggie daughter Loretta and her children Thomas and Tracy away from the big city to live with their uncle Earl in the ancestral home in rural Mississippi. Earl puts Loretta to work in his restaurant, Just Chicken, while also telling them about the generations of their family, the Sinclairs, dating back to their time in slavery before the the Civil War.",0.670559,/7m4uRpJWPvngxLm8B3x9bSSa5Vw.jpg,[],[],25/12/1998,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sometimes, the last place you expected to be is the one place you've always belonged...",Down in the Delta,FALSE,6.4,5
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,24525,tt0119336,en,Hurlyburly,"Based on a play by David Rabe, Hurlyburly is about the intersecting lives of several Hollywood players and wannabes, whose dysfunctional personal lives are more interesting than anything they're peddling to the studios.",7.352493,/zPIYrJX7yTtFGxrlorSX3FTYseo.jpg,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'FilmColony', 'id': 1811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",25/12/1998,0,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Hurlyburly,FALSE,5.6,22
FALSE,,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,10368,tt0120857,en,Tea with Mussolini,"Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.",3.094893,/zdjO9Ji3Yqn6ZDe7VwtdQ4F9G8f.jpg,"[{'name': 'Medusa Produzione', 'id': 1702}, {'name': 'Cattleya', 'id': 10102}, {'name': 'Cineritmo', 'id': 10378}, {'name': 'Film and General Productions', 'id': 10379}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",25/03/1999,21001563,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ru', 'name': 'P??????'}]",Released,,Tea with Mussolini,FALSE,5.8,32
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.oscarwilde.com/,11365,tt0120514,en,Wilde,"The story of Oscar Wilde, genius, poet, playwright and the First Modern Man. The self-realisation of his homosexuality caused Wilde enormous torment as he juggled marriage, fatherhood and responsibility with his obsessive love for Lord Alfred Douglas.",3.895735,/kHz267QPNMtKJnVkZ9DGkDRWv7G.jpg,"[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'capitol international', 'id': 23708}, {'name': 'Dove International', 'id': 93549}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",01/09/1997,0,118,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Loved for being unique. Hated for being different.,Wilde,FALSE,6.7,62
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,140897,tt0144546,en,Outside Ozona,A drama revolving around a group of strangers brought together by a common occurrence as well as listening to the same radio station.,1.28977,/rY9x2IuUyiup1o1sQXrIkEu76l0.jpg,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Columbia TriStar Home Entertainment', 'id': 10202}, {'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18/12/1998,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Somewhere down the road is the end of the line.,Outside Ozona,FALSE,6,2
FALSE,,6000000,"[{'id': 18, 'name': 'Drama'}]",,31662,tt0118564,en,Affliction,A small town policeman must investigate a suspicious hunting accident. The investigation and other events result in his slowly disintegrating mentally.,4.40959,/xsdsTbD2yZO8obl5Z8sRnMhjsX1.jpg,"[{'name': 'Lions Gate Films', 'id': 35}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28/08/1997,6330054,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Affliction,FALSE,5.8,56
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,36136,tt0127722,en,Another Day in Paradise,"A vending machine robbery by small time thief and drug addict Bobbie (Vincent Kartheiser) goes badly awry, and his friends contact street-wise thief and part-time druggie Mel (James Woods) to patch him up.Recognizing a kindred spirit, Mel befriends Bobbie and his girlfriend Rosie (Natasha Gregson Wagner), inviting them to join him and his long-suffering girlfriend Sid (Melanie Griffith) on a drug robbery which should set them up for life. The seemingly simple robbery is a great success, but the sale of the drugs afterward fails badly, and Mel and Bobbie are shot.The four take refuge with the Reverend, who charges them half of their haul from the robbery to care for them. In a desperate attempt to recover their losses, Mel involves the crew in a disastrous, ill-advised jewellery robbery, and they become caught up in a web of violence that rapidly spirals out of control.",2.58581,/hDv9bepgQGSWoyhRUgegSzPL7tL.jpg,"[{'name': 'Chinese Bookie Pictures', 'id': 40336}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30/12/1998,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,We live at the abyss.,Another Day in Paradise,FALSE,6.4,38
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 10749, 'name': 'Romance'}]",,1363,tt0120699,en,The Hi-Lo Country,"An intimate story of the enduring bond of friendship between two hard-living men, set against a sweeping backdrop: the American West, post-World War II, in its twilight. Pete and Big Boy are masters of the prairie, but ultimately face trickier terrain: the human heart.",6.971268,/dRV0aqhalPHVRwHKHTsj36QVhTR.jpg,"[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Cappa Productions', 'id': 691}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30/12/1998,0,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A woman like Mona can drive men to extremes.,The Hi-Lo Country,FALSE,4.7,9
FALSE,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,46992,tt0150915,en,Hilary and Jackie,"The tragic story of world-renowned cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi.",6.387602,/2a3ZmHS7IrOGG46hrbSS3qJJk6d.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Arts Council of England', 'id': 718}, {'name': 'British Screen Productions', 'id': 20777}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",30/12/1998,0,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two sisters. Two lives. One Love...,Hilary and Jackie,FALSE,6.5,23
FALSE,,20000000,"[{'id': 18, 'name': 'Drama'}]",,825,tt0145734,en,Playing by Heart,"Eleven articulate people work through affairs of the heart in L.A. Paul produces Hannah's TV cooking show. Mark is dying of AIDS. Men have scalded Meredith so she rebuffs Trent's charm, but he persists. The trendy, prolix Joan tries to pull the solitary Keenan into her orbit. An adulterous couple meet at hotels for evening sex. Hugh tells tall tales, usually tragic, to women in bars.",3.010088,/2j4ABlRueaSI7fWBcl9vAiFPHQD.jpg,"[{'name': 'Morpheus', 'id': 532}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Hyperion Pictures', 'id': 7339}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30/12/1998,3970078,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If romance is a mystery, there's only one way to figure it out.",Playing by Heart,FALSE,6.6,49
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,22913,tt0120391,en,24 7: Twenty Four Seven,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.",0.477356,/bRaQtgsKSXAL0ea8MZ26bIyJs1T.jpg,"[{'name': 'Scala Films', 'id': 4189}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",31/08/1997,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,24 7: Twenty Four Seven,FALSE,6.3,10
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,15556,tt0132512,en,At First Sight,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,7.638813,/3noBOQroTjMWAYhlku95Y06v5C5.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",15/01/1999,0,128,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Science gave him sight. She gave him vision.,At First Sight,FALSE,5.9,49
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,28902,tt0120710,en,In Dreams,"Claire Cooper dreams strange things from time to time. One night, she dreams about a little girl being taken away by a stranger...",6.028168,/sNTZu5YTyDn75TOX7Y8qMG7mqcs.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",15/01/1999,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You don't have to sleep to dream,In Dreams,FALSE,5.4,45
